Store,Dept,mean,sum
21,94,537.6633333333334,54841.66
21,95,40379.29517482517,5774239.21
21,96,2.0,2.0
21,97,3260.404685314685,466237.87
21,98,111.68067226890756,13290.0
21,99,29.88,59.76
22,1,21493.27111888112,3073537.77
22,2,53361.85188811189,7630744.82
22,3,13150.979510489511,1880590.07
22,4,32104.132377622376,4590890.93
22,5,23187.335104895104,3315788.92
22,6,5236.811328671329,748864.02
22,7,29068.621608391608,4156812.89
22,8,37236.34769230769,5324797.72
22,9,23452.90888111888,3353765.97
22,10,19438.354265734266,2779684.66
22,11,14951.826783216784,2138111.23
22,12,3710.6515384615386,530623.17
22,13,37381.400839160844,5345540.32
22,14,17203.4179020979,2460088.76
22,16,19672.921538461538,2813227.78
22,17,14551.985174825175,2080933.88
22,18,10156.836910569105,1249290.94
22,19,939.8711904761903,78949.18
22,20,6672.666013986014,954191.24
22,21,5386.000839160839,770198.12
22,22,11814.320909090908,1689447.89
22,23,29973.003496503497,4286139.5
22,24,8391.796223776224,1200026.86
22,25,9725.432727272726,1390736.88
22,26,8375.324475524474,1197671.4
22,27,2042.6676223776221,292101.47
22,28,894.0106993006993,127843.53
22,29,7864.64027972028,1124643.56
22,30,4983.480979020979,712637.78
22,31,2947.23055944056,421453.97000000003
22,32,6281.170979020979,898207.45
22,33,7419.50034965035,1060988.55
22,34,21841.058671328672,3123271.39
22,35,4243.829300699301,606867.59
22,36,2380.8366433566434,340459.64
22,38,70038.71790209791,10015536.66
22,40,54340.60573426574,7770706.62
22,41,1299.6132167832168,185844.69
22,42,7634.136363636364,1091681.5
22,44,5073.863356643356,725562.46
22,45,28.77530864197531,2330.8
22,46,22168.48993006993,3170094.06
22,47,19.26,231.12
22,48,3.6544444444444446,32.89
22,49,8.783249999999999,351.33
22,51,33.348846153846154,1734.14
22,52,1626.951048951049,232654.0
22,54,82.5375,11555.25
22,55,10854.880699300698,1552247.94
22,56,4899.722127659575,690860.8200000001
22,58,3042.5840845070425,432046.94
22,59,852.3132167832168,121880.79000000001
22,60,409.99720279720276,58629.6
22,67,12021.64048951049,1719094.59
22,71,5264.14958041958,752773.39
22,72,66645.66902097902,9530330.67
22,74,18629.50986013986,2664019.91
22,77,246.0,1230.0
22,78,8.166666666666666,49.0
22,79,16913.783146853148,2418670.99
22,80,1447.0423076923075,206927.05
22,81,12368.9093006993,1768754.03
22,82,18085.210139860137,2586185.05
22,83,1535.1181818181817,219521.9
22,85,2936.096083916084,419861.74
22,87,14335.824825174825,2050022.95
22,90,21413.41160839161,3062117.86
22,91,21405.25062937063,3060950.84
22,92,51603.339090909096,7379277.49
22,93,2531.6639860139862,362027.95
22,94,857.190894308943,105434.48
22,95,57868.57111888112,8275205.67
22,96,6.243,62.43
22,97,4582.594755244756,655311.05
22,98,177.56057553956833,24680.92
22,99,27.15,27.15
23,1,33186.46055944056,4745663.86
23,2,70522.58013986013,10084728.959999999
23,3,19912.564755244755,2847496.7600000002
23,4,27324.303076923075,3907375.34
23,5,36895.869020979015,5276109.27
23,6,7393.49965034965,1057270.45
23,7,43624.067412587414,6238241.64
23,8,36710.24090909091,5249564.45
23,9,50178.36174825175,7175505.73
23,10,31155.170559440558,4455189.39
23,11,31371.205174825172,4486082.34
23,12,5611.221608391608,802404.69
23,13,37969.25566433566,5429603.56
23,14,33355.68125874126,4769862.42
23,16,23404.8686013986,3346896.21
23,17,27120.621608391608,3878248.89
23,18,11716.354180327868,1429395.21
23,19,1641.9193006993007,234794.46
23,20,11766.417202797202,1682597.66
23,21,9004.245804195803,1287607.15
23,22,22195.44020979021,3173947.95
23,23,47301.983986013984,6764183.71
23,24,10698.334125874126,1529861.78
23,25,16160.491748251747,2310950.32
23,26,12961.146713286713,1853443.98
23,27,3260.9701398601396,466318.73
23,28,1043.9506993006994,149284.95
23,29,11110.54965034965,1588808.6
23,30,8216.539020979022,1174965.08
23,31,4749.54062937063,679184.31
23,32,11303.89048951049,1616456.34
23,33,11289.37888111888,1614381.18
23,34,26048.926433566434,3724996.48
23,35,5237.248391608392,748926.52
23,36,3722.6211188811185,532334.82
23,38,43869.15671328671,6273289.41
23,40,62100.26657342657,8880338.12
23,41,2056.5214685314686,294082.57
23,42,11755.600489510489,1681050.8699999999
23,44,8527.952587412587,1219497.22
23,45,40.03313043478261,4603.81
23,46,36354.623006993,5198711.09
23,47,-45.958333333333336,-551.5
23,48,119.31533333333333,1789.73
23,49,25204.69153846154,3604270.89
23,50,6875.752447552447,983232.6
23,51,33.64857142857143,1648.78
23,52,3080.0113286713286,440441.62
23,54,238.39797202797206,34090.91
23,55,15810.811258741258,2260946.01
23,56,8809.958391608392,1259824.05
23,58,2402.0128776978418,333879.79
23,59,1413.6786713286713,202156.05
23,60,113.02197802197803,10285.0
23,67,14421.243986013986,2062237.89
23,71,12109.695454545454,1731686.45
23,72,76844.02272727272,10988695.25
23,74,37033.35671328671,5295770.01
23,77,498.0,2490.0
23,78,4.777777777777778,43.0
23,79,31002.880349650346,4433411.89
23,80,970.6767424242424,128129.33
23,81,8803.582377622377,1258912.28
23,82,22905.974755244755,3275554.39
23,83,976.5041134751772,137687.08
23,85,5104.391188811189,729927.94
23,87,31811.61237762238,4549060.57
23,90,20814.992167832166,2976543.88
23,91,19604.867692307693,2803496.08
23,92,59604.57461538461,8523454.17
23,93,2111.610780141844,297737.12
23,94,374.8988043478261,34490.69
23,95,54199.08832167832,7750469.63
23,96,13168.146713286713,1883044.98
23,97,6149.684755244755,879404.92
23,98,100.58508333333333,12070.21
23,99,29.88,29.88
24,1,18859.023356643356,2696840.34
24,2,40797.1693006993,5833995.21
24,3,11825.589020979021,1691059.23
24,4,29245.357552447553,4182086.13
24,5,29178.058811188814,4172462.41
24,6,4911.185804195804,702299.57
24,7,28788.32944055944,4116731.11
24,8,49171.84174825175,7031573.37
24,9,23246.74832167832,3324285.01
24,10,27175.08923076923,3886037.76
24,11,17088.58657342657,2443667.88
24,12,4230.501818181819,604961.76
24,13,29558.63825174825,4226885.27
24,14,17265.87181818182,2469019.67
24,16,20444.66818181818,2923587.55
24,17,13903.568811188812,1988210.34
24,18,6965.927480314961,884672.79
24,19,82.64090909090909,11817.65
24,20,5825.841188811189,833095.29
24,21,6153.428251748252,879940.24
24,22,12189.695244755245,1743126.42
24,23,28485.677482517483,4073451.88
24,24,6015.021328671329,860148.05
24,25,11885.935804195804,1699688.82
24,26,8280.752797202797,1184147.65
24,27,1950.7345454545452,278955.04
24,28,679.7056643356643,97197.91
24,29,5705.871748251749,815939.66
24,30,4308.367342657343,616096.53
24,31,2530.608951048951,361877.08
24,32,6998.907342657342,1000843.75
24,33,6394.55,914420.65
24,34,16351.96132867133,2338330.47
24,35,3081.7272727272725,440687.0
24,36,1940.5183916083915,277494.13
24,37,3036.4712587412587,434215.39
24,38,58689.380139860135,8392581.36
24,40,45267.23832167832,6473215.08
24,41,1579.1774825174825,225822.38
24,42,5946.428041958042,850339.21
24,44,4817.372237762238,688884.23
24,45,21.12425925925926,1140.71
24,46,15930.056083916084,2277998.02
24,47,-26.92142857142857,-188.45
24,49,5294.918741258742,757173.38
24,50,1277.1853146853148,182637.5
24,51,8.75095238095238,183.76999999999998
24,52,1501.941958041958,214777.7
24,54,82.28242647058823,11190.41
24,55,15937.714545454546,2279093.18
24,56,4810.956363636364,687966.76
24,58,2454.434347826087,338711.94
24,59,610.2632867132867,87267.65
24,60,102.96576576576577,11429.2
24,67,11250.376783216783,1608803.8800000001
24,71,5011.297482517482,716615.54
24,72,58377.36454545455,8347963.13
24,74,14541.123356643357,2079380.64
24,77,225.83333333333334,1355.0
24,78,3.888888888888889,35.0
24,79,22440.393916083918,3208976.33
24,80,28479.774055944057,4072607.69
24,81,24627.877552447553,3521786.49
24,82,19401.593286713287,2774427.84
24,83,4287.338321678321,613089.38
24,85,1759.8832167832168,251663.3
24,87,25763.40006993007,3684166.21
24,90,72650.44286713286,10389013.33
24,91,52435.49825174825,7498276.25
24,92,121882.07391608391,17429136.57
24,93,37876.83685314685,5416387.67
24,94,51850.04510489511,7414556.45
24,95,93927.9920979021,13431702.87
24,96,13623.074615384616,1948099.67
24,97,18597.824125874125,2659488.85
24,98,9878.97013986014,1412692.73
24,99,413.7742105263158,15723.42
25,1,20145.89748251748,2880863.34
25,2,36871.31055944056,5272597.41
25,3,11788.13097902098,1685702.73
25,4,20351.455454545452,2910258.13
25,5,12422.996433566434,1776488.49
25,6,3760.0450349650355,537686.4400000001
25,7,17971.43958041958,2569915.86
25,8,29858.353636363638,4269744.57
25,9,14636.113636363636,2092964.25
25,10,20202.701468531468,2888986.31
25,11,11245.617272727273,1608123.27
25,12,3191.893706293706,456440.8
25,13,25436.934335664333,3637481.61
25,14,11277.145314685315,1612631.78
25,16,16102.8886013986,2302713.07
25,17,10380.811888111888,1484456.1
25,18,6647.17296,830896.62
25,19,11.605263157894736,220.5
25,20,3904.7179720279723,558374.67
25,21,5208.073776223777,744754.55
25,22,6499.126083916084,929375.03
25,23,16186.003986013984,2314598.57
25,24,3011.05986013986,430581.56
25,25,7118.890769230769,1018001.38
25,26,3887.9504895104897,555976.92
25,27,1207.298041958042,172643.62
25,28,597.4613286713287,85436.97
25,29,3583.101048951049,512383.45
25,30,2329.3204195804196,333092.82
25,31,1655.9171328671328,236796.15
25,32,3963.2409090909086,566743.45
25,33,2926.2163636363634,418448.94
25,34,11331.330979020979,1620380.33
25,35,2277.4833566433567,325680.12
25,36,1319.5865034965034,188700.87
25,37,2981.9911888111887,426424.74
25,38,44627.650279720285,6381753.99
25,40,42220.73426573427,6037565.0
25,41,3302.998111888112,472328.73
25,42,5350.679230769231,765147.13
25,44,3972.5792307692304,568078.83
25,45,17.384482758620692,504.15000000000003
25,46,18687.70825174825,2672342.28
25,47,26.811176470588236,455.79
25,48,-21.759999999999998,-152.32
25,49,11311.776433566434,1617584.03
25,50,2204.3846153846152,315227.0
25,51,6.970769230769231,90.62
25,52,1499.6206293706293,214445.75
25,54,47.662990654205615,5099.9400000000005
25,55,7071.007272727273,1011154.04
25,56,4359.542517482517,623414.58
25,58,709.6521739130435,81610.0
25,59,553.0703496503496,79089.06
25,60,189.77,18977.0
25,67,8719.053636363637,1246824.67
25,71,3184.024895104895,455315.56
25,72,38884.31489510489,5560457.03
25,74,11868.813286713286,1697240.3
25,77,477.0,954.0
25,78,5.5,33.0
25,79,8545.165524475524,1221958.67
25,80,328.2420143884892,45625.64
25,81,8061.9413986014,1152857.62
25,82,10742.568601398601,1536187.31
25,83,290.7848951048951,41582.24
25,85,3403.212797202797,486659.43
25,87,6456.661048951049,923302.53
25,90,11932.596503496503,1706361.3
25,91,7767.272097902097,1110719.91
25,92,38854.4606993007,5556187.88
25,93,777.7474825174825,111217.89
25,94,2607.1097540983606,318067.39
25,95,43991.14769230769,6290734.12
25,96,-1.27,-1.27
25,97,2706.628251748252,387047.84
25,98,665.9197794117647,90565.09
26,1,19402.762937062937,2774595.1
26,2,27398.03097902098,3917918.43
26,3,7357.40076923077,1052108.31
26,4,24498.113846153843,3503230.28
26,5,17589.53258741259,2515303.16
26,6,4656.6704895104895,665903.88
26,7,16287.65853146853,2329135.17
26,8,28694.95090909091,4103377.98
26,9,16556.330769230768,2367555.3
26,10,10172.815734265734,1454712.65
26,11,12809.284615384615,1831727.7
26,12,4525.693636363636,647174.19
26,13,21155.702797202797,3025265.5
26,14,10843.478881118881,1550617.48
26,16,12557.32034965035,1795696.81
26,17,7816.898601398601,1117816.5
26,18,3583.714491525424,422878.31
26,19,1283.2493706293706,183504.66
26,20,3474.472237762238,496849.53
26,21,5651.43958041958,808155.86
26,22,6069.362727272727,867918.87
26,23,13208.49923076923,1888815.39
26,24,2697.7972727272727,385785.01
26,25,6370.333426573427,910957.6799999999
26,26,3502.9066433566436,500915.65
26,27,961.8448951048952,137543.82
26,28,374.1884615384615,53508.95
26,29,3216.4793706293704,459956.55
26,30,2387.515944055944,341414.78
26,31,1269.01993006993,181469.85
26,32,4162.972657342657,595305.09
26,33,3076.4872727272727,439937.68
26,34,7963.855174825175,1138831.29
26,35,1954.9786013986013,279561.94
26,36,1027.9153846153845,146991.9
26,38,103498.2034965035,14800243.1
26,40,37448.6720979021,5355160.11
26,41,1388.5592307692307,198563.97
26,42,2778.0912587412586,397267.05
26,44,3806.1772027972024,544283.34
26,45,28.551304347826086,1970.04
26,46,9771.878461538463,1397378.62
26,47,69.01888888888888,1242.34
26,48,611.3725490196078,31180.0
26,49,3383.052727272727,483776.54
26,50,566.1,5661.0
26,51,24.172121212121215,797.6800000000001
26,52,1697.1446853146854,242691.69
26,54,53.90078125,6899.3
26,55,8998.72979020979,1286818.36
26,56,3909.6988111888118,559086.93
26,59,259.71804195804197,37139.68
26,60,102.24222222222221,9201.8
26,67,6660.914125874126,952510.72
26,71,2831.279510489511,404872.97000000003
26,72,42909.5986013986,6136072.6
26,74,8579.792797202796,1226910.3699999999
26,77,348.75,1395.0
26,78,10.434999999999999,20.869999999999997
26,79,12253.60223776224,1752265.12
26,80,19365.780349650347,2769306.59
26,81,19192.05643356643,2744464.07
26,82,13917.993146853147,1990273.02
26,83,2883.004125874126,412269.59
26,85,1871.3519580419581,267603.33
26,87,19821.437622377623,2834465.58
26,90,57016.58923076923,8153372.26
26,91,39434.281258741255,5639102.22
26,92,84988.31181818181,12153328.59
26,93,25615.33146853147,3662992.4
26,94,42544.202027972024,6083820.89
26,95,70236.82762237762,10043866.35
26,96,18596.331888111887,2659275.46
26,97,14830.084825174825,2120702.13
26,98,8025.948601398601,1147710.65
26,99,221.95027777777779,7990.21
27,1,30437.976223776222,4352630.6
27,2,79001.04916083916,11297150.03
27,3,20226.734615384616,2892423.05
27,4,43596.933916083915,6234361.55
27,5,28059.038251748254,4012442.47
27,6,7730.729090909091,1105494.26
27,7,43272.914965034965,6188026.84
27,8,42181.46958041958,6031950.15
27,9,29315.69713286713,4192144.69
27,10,36757.327412587416,5256297.82
27,11,20785.57909090909,2972337.81
27,12,3911.993986013986,559415.14
27,13,52941.78727272727,7570675.58
27,14,28918.602867132868,4135360.21
27,16,24741.91251748252,3538093.49
27,17,18713.578041958044,2676041.66
27,18,11320.96109489051,1550971.67
27,19,790.6855244755245,113068.03
27,20,11159.393076923077,1595793.21
27,21,6867.747972027972,982087.96
27,22,17859.665454545455,2553932.16
27,23,37222.15720279721,5322768.48
27,24,9648.69916083916,1379763.98
27,25,12774.555874125874,1826761.49
27,26,12383.764265734266,1770878.29
27,27,2114.502377622378,302373.84
27,28,963.9101398601398,137839.15
27,29,7801.956713286713,1115679.81
27,30,5028.221048951049,719035.61
27,31,3562.270839160839,509404.73
27,32,8397.365314685314,1200823.24
27,33,9801.541748251748,1401620.47
27,34,18926.597972027972,2706503.51
27,35,3579.2062937062938,511826.5
27,36,2536.471328671329,362715.4
27,37,2566.7814685314684,367049.75
27,38,39725.397762237764,5680731.88
27,39,1.98,1.98
27,40,70061.09125874126,10018736.05
27,41,2278.351818181818,325804.31
27,42,10201.29825174825,1458785.65
27,44,4936.005804195804,705848.83
27,45,43.34461538461539,563.48
27,46,38260.78461538462,5471292.2
27,47,5.826086956521739,134.0
27,49,10716.222657342658,1532419.84
27,50,2752.7814685314684,393647.75
27,51,5.892307692307692,76.6
27,52,2255.9050349650347,322594.42
27,54,95.30355072463767,13151.89
27,55,14255.32020979021,2038510.79
27,56,5568.830909090909,796342.82
27,58,1538.5384615384614,200010.0
27,59,1200.596993006993,171685.37
27,60,101.84351145038168,13341.5
27,67,12280.209230769231,1756069.92
27,71,10846.354265734266,1551028.66
27,72,68527.76594405594,9799470.53
27,74,27537.11125874126,3937806.91
27,77,189.07777777777778,1701.7
27,78,6.75,81.0
27,79,36864.10958041958,5271567.67
27,80,26832.98811188811,3837117.3
27,81,29560.686643356647,4227178.19
27,82,26075.51636363636,3728798.84
27,83,9225.643426573426,1319267.01
27,85,4228.461818181819,604670.04
27,87,16603.7513986014,2374336.45
27,90,96374.53657342658,13781558.73
27,91,66687.09657342658,9536254.81
27,92,146518.14139860138,20952094.22
27,93,54910.69377622378,7852229.21
27,94,69638.93041958043,9958367.05
27,95,119519.41090909092,17091275.76
27,96,20806.99090909091,2975399.7
27,97,21268.805734265734,3041439.22
27,98,11524.137832167831,1647951.71
27,99,562.98,20830.260000000002
28,1,20180.453986013985,2885804.92
28,2,57751.27433566433,8258432.2299999995
28,3,12562.223286713286,1796397.93
28,4,27980.817202797203,4001256.86
28,5,28221.618391608394,4035691.43
28,6,5016.258671328671,717324.99
28,7,29228.446923076925,4179667.91
28,8,33375.57552447552,4772707.3
28,9,17930.71006993007,2564091.54
28,10,21083.404825174825,3014926.89
28,11,13539.14776223776,1936098.13
28,12,3441.027832167832,492066.98
28,13,38297.38657342658,5476526.28
28,14,16522.44356643357,2362709.43
28,16,7550.626363636364,1079739.57
28,17,9821.526153846155,1404478.24
28,18,8402.612456140352,957897.8200000001
28,19,1805.8952447552447,258243.02
28,20,5695.885314685314,814511.6
28,21,5153.508391608391,736951.7
28,22,10210.134825174826,1460049.28
28,23,31939.141398601398,4567297.22
28,24,8328.875804195804,1191029.24
28,25,15434.385944055944,2207117.19
28,26,10936.965314685314,1563986.04
28,27,1525.0202797202796,218077.9
28,28,561.6884615384615,80321.45
28,29,5349.592517482517,764991.73
28,30,3909.7404195804197,559092.88
28,31,2583.945034965035,369504.14
28,32,8619.192307692309,1232544.5
28,33,8378.118391608392,1198070.93
28,34,17685.60230769231,2529041.13
28,35,2675.1846153846154,382551.4
28,36,1802.2460139860138,257721.18
28,37,1981.0533566433567,283290.63
28,38,49179.48552447552,7032666.43
28,40,46197.60370629371,6606257.33
28,41,1384.8581118881118,198034.71
28,42,6342.158671328671,906928.69
28,43,0.75,1.5
28,44,4490.995384615384,642212.34
28,45,26.1178125,1671.54
28,46,20424.31853146853,2920677.55
28,47,84.146,1682.92
28,49,13234.785524475525,1892574.33
28,51,2.364444444444444,21.279999999999998
28,52,2645.526923076923,378310.35
28,54,96.11713178294575,12399.11
28,55,10960.007552447552,1567281.08
28,56,727.5941549295775,103318.37
28,58,4806.917132867133,687389.15
28,59,835.3004195804197,119447.96
28,60,665.557972027972,95174.79
28,67,6407.026363636363,916204.77
28,71,6836.11006993007,977563.74
28,72,55202.67909090909,7893983.11
28,74,13054.228461538461,1866754.67
28,77,463.0,1389.0
28,78,10.08,80.64
28,79,43467.7248951049,6215884.66
28,80,18546.61097902098,2652165.37
28,81,22125.112657342655,3163891.11
28,82,19119.629650349652,2734107.04
28,83,6364.809090909091,910167.7
28,85,1432.9710489510492,204914.86000000002
28,87,12536.787202797203,1792760.57
28,90,65285.9520979021,9335891.15
28,91,57575.60111888112,8233310.96
28,92,98486.96034965036,14083635.33
28,93,47923.50867132867,6853061.74
28,94,36164.36461538461,5171504.14
28,95,96322.11384615384,13774062.28
28,96,26288.955734265735,3759320.67
28,97,23828.86132867133,3407527.17
28,98,10673.133076923077,1526258.03
28,99,316.6056097560976,12980.83
29,1,15504.699580419581,2217172.04
29,2,25181.662727272727,3600977.77
29,3,7995.9558041958035,1143421.68
29,4,14326.216223776224,2048648.92
29,5,12931.821258741258,1849250.44
29,6,3289.884965034965,470453.55
29,7,16854.082237762235,2410133.76
29,8,20680.465944055944,2957306.63
29,9,11370.866363636364,1626033.89
29,10,9400.183076923076,1344226.18
29,11,8232.700279720279,1177276.14
29,12,2237.276993006993,319930.61
29,13,17953.007552447554,2567280.08
29,14,9601.125244755243,1372960.91
29,16,7115.321048951049,1017490.91
29,17,8000.553216783217,1144079.11
29,18,3539.8016071428574,396457.78
29,19,36.90816091954023,3211.01
29,20,3925.716013986014,561377.39
29,21,3755.09020979021,536977.9
29,22,6408.913776223777,916474.67
29,23,19722.253636363635,2820282.27
29,24,4440.371538461539,634973.13
29,25,6452.345664335664,922685.4299999999
29,26,4071.8576923076926,582275.65
29,27,1406.5686713286714,201139.32
29,28,651.7749650349651,93203.82
29,29,4577.955804195804,654647.68
29,30,3032.9025174825174,433705.06
29,31,1974.257202797203,282318.78
29,32,4196.283846153846,600068.59
29,33,4058.077972027972,580305.15
29,34,11029.653986013986,1577240.52
29,35,2413.3462937062936,345108.52
29,36,1125.3719580419581,160928.19
29,38,42484.14937062937,6075233.36
29,40,28640.312377622377,4095564.67
29,41,909.9382517482518,130121.17
29,42,3763.450699300699,538173.45
29,43,0.9166666666666666,5.5
29,44,1984.0671328671326,283721.6
29,45,31.897142857142857,223.28
29,46,12095.77951048951,1729696.47
29,47,15.978333333333333,191.74
29,48,8.982,44.91
29,49,43.50333333333334,2218.67
29,51,20.110877192982453,1146.32
29,52,959.3714685314685,137190.12
29,54,42.186454545454545,4640.51
29,55,5803.394405594406,829885.4
29,56,3089.913846153846,441857.68
29,58,1150.6548,115065.48
29,59,329.17006993006993,47071.32
29,60,274.65818181818184,30212.4
29,67,6207.3044755244755,887644.54
29,71,2852.8939860139863,407963.84
29,72,34201.58104895105,4890826.09
29,74,8432.304335664336,1205819.52
29,77,220.0,660.0
29,78,0.3333333333333333,1.0
29,79,8221.684125874126,1175700.83
29,80,30.234384615384613,3930.47
29,81,5291.476643356644,756681.16
29,82,9307.916573426573,1331032.07
29,83,758.9465734265734,108529.36
29,85,1802.4125174825174,257744.99
29,87,9095.476643356642,1300653.16
29,90,10950.327972027972,1565896.9
29,91,4691.213216783217,670843.49
29,92,25166.714265734267,3598840.14
29,93,1190.882097902098,170296.14
29,94,263.08301204819276,21835.89
29,95,30980.395594405596,4430196.57
29,96,11.799999999999999,35.4
29,97,2131.6767832167834,304829.78
29,98,139.67797101449275,19275.56
29,99,29.88,29.88
30,1,9788.376643356643,1399737.86
30,2,12974.464475524475,1855348.42
30,3,739.9818881118881,105817.41
30,4,13216.100909090908,1889902.43
30,5,405.56594405594404,57995.93
30,6,27.303937007874016,3467.6
30,7,379.77195804195804,54307.39
30,8,11733.993776223777,1677961.11
30,9,76.84535211267607,10912.04
30,10,196.1169230769231,28044.72
30,11,835.3027272727272,119448.29
30,12,72.02370629370628,10299.39
30,13,11386.088111888113,1628210.6
30,14,975.0402797202798,139430.76
30,16,1681.6684615384615,240478.59
30,17,153.27783333333335,18393.34
30,18,424.1154651162791,36473.93
30,19,2.38,2.38
30,20,46.31785714285714,3890.7
30,21,1572.905944055944,224925.55
30,22,56.5225,1808.72
30,23,17.175869565217393,790.09
30,24,9.06875,72.55
30,25,43.547642857142854,6096.67
30,26,7.1197297297297295,263.43
30,27,10.064,201.28
30,28,89.65293706293707,12820.37
30,29,8.615,34.46
30,31,67.09210937499999,8587.789999999999
30,32,38.03918032786885,4640.78
30,33,7.25,14.5
30,34,3.677777777777778,33.1
30,38,61266.48958041958,8761108.01
30,40,23431.05846153846,3350641.36
30,41,49.76829268292683,2040.5
30,42,64.55517482517482,9231.39
30,44,5.858823529411764,99.6
30,46,6429.953986013987,919483.42
30,49,7.317222222222223,131.71
30,52,19.153380281690144,2719.78
30,55,18.61777777777778,167.56
30,56,92.23709677419355,8578.05
30,59,91.67818181818181,13109.98
30,60,696.2503496503497,99563.8
30,67,1452.3444055944055,207685.25
30,72,66.88640845070424,9497.87
30,74,274.10545454545456,39197.08
30,79,5857.313916083916,837595.89
30,80,6619.199370629371,946545.51
30,81,11365.228741258741,1625227.71
30,82,4564.526643356644,652727.31
30,83,1803.6416083916083,257920.75
30,85,77.29737588652482,10898.93
30,87,321.3325874125874,45950.56
30,90,34622.98622377623,4951087.03
30,91,31576.583986013986,4515451.51
30,92,53256.041398601395,7615613.92
30,93,22409.698391608392,3204586.87
30,94,24522.622587412585,3506735.03
30,95,45456.508321678324,6500280.69
30,96,19163.112027972027,2740325.02
30,97,13172.53111888112,1883671.95
30,98,3207.0346853146852,458605.96
30,99,-0.6418181818181817,-7.06
31,1,17356.652447552446,2482001.3
31,2,58512.13153846154,8367234.81
31,3,10616.675944055944,1518184.66
31,4,34848.89923076923,4983392.59
31,5,18715.63076923077,2676335.2
31,6,3489.8094405594406,499042.75
31,7,21012.43853146853,3004778.71
31,8,25277.976713286713,3614750.67
31,9,10815.516713286712,1546618.89
31,10,19911.584405594404,2847356.57
31,11,11583.676153846154,1656465.69
31,12,2800.221958041958,400431.74
31,13,42661.320629370624,6100568.85
31,14,17550.170000000002,2509674.31
31,16,8361.894755244755,1195750.95
31,17,8043.448671328671,1150213.16
31,18,5800.1208,725015.1
31,19,41.5465034965035,5941.15
31,20,6430.436713286713,919552.45
31,21,4636.288601398602,662989.27
31,22,8635.45188811189,1234869.62
31,23,20767.686923076923,2969779.23
31,24,4491.3569230769235,642264.04
31,25,9346.158391608391,1336500.65
31,26,7158.594545454545,1023679.02
31,27,1211.6436363636365,173265.04
31,28,605.2558741258741,86551.59
31,29,4374.8726573426575,625606.79
31,30,3127.9227972027975,447292.96
31,31,2309.8772027972027,330312.44
31,32,6118.760069930069,874982.69
31,33,4924.68944055944,704230.59
31,34,14279.747272727274,2042003.86
31,35,1900.8715384615384,271824.63
31,36,1459.9595104895104,208774.21
31,37,3032.6483216783217,433668.71
31,38,80572.5283916084,11521871.56
31,40,56982.26629370629,8148464.08
31,41,1334.491888111888,190832.34
31,42,5371.462377622378,768119.12
31,44,2291.0570629370627,327621.16
31,45,10.521212121212123,347.20000000000005
31,46,25648.204755244755,3667693.28
31,47,-20.261333333333333,-303.92
31,49,8670.792657342658,1239923.35
31,51,17.722641509433963,939.3
31,52,725.6053846153845,103761.56999999999
31,54,84.19015267175573,11028.91
31,55,7946.053216783217,1136285.61
31,56,1747.5075524475524,249893.58
31,58,3305.775734265734,472725.93
31,59,524.495034965035,75002.79
31,60,252.9212121212121,33385.6
31,67,6633.951258741259,948655.03
31,71,5743.170909090909,821273.44
31,72,45999.66146853147,6577951.59
31,74,15344.295734265734,2194234.29
31,77,192.33333333333334,1154.0
31,78,0.8742857142857142,6.119999999999999
31,79,36201.9386013986,5176877.22
31,80,19019.9479020979,2719852.55
31,81,25303.36188811189,3618380.75
31,82,18063.452097902096,2583073.65
31,83,8511.813076923077,1217189.27
31,85,1305.1941958041957,186642.77
31,87,8460.688251748252,1209878.42
31,90,86167.2658041958,12321919.01
31,91,70232.13356643356,10043195.1
31,92,127010.1186013986,18162446.96
31,93,57876.20566433566,8276297.41
31,94,68732.14181818182,9828696.28
31,95,106696.01923076923,15257530.75
31,96,30335.294265734265,4337947.08
31,97,31144.97811188811,4453731.87
31,98,10101.886713286714,1444569.8
31,99,218.74220338983054,12905.79
32,1,22852.639510489513,3267927.45
32,2,50323.49734265734,7196260.12
32,3,15472.54013986014,2212573.24
32,4,28137.154965034966,4023613.16
32,5,20748.371888111888,2967017.18
32,6,4589.748391608392,656334.02
32,7,25375.036993006994,3628630.29
32,8,24681.34958041958,3529432.99
32,9,20739.684685314685,2965774.91
32,10,22887.25748251748,3272877.82
32,11,14865.003916083917,2125695.56
32,12,3193.5365734265733,456675.73
32,13,30027.923986013986,4293993.13
32,14,15590.275734265735,2229409.43
32,16,14786.892027972028,2114525.56
32,17,11409.636993006994,1631578.09
32,18,7540.921694915254,889828.76
32,19,1642.6246853146852,234895.33
32,20,5057.866713286713,723274.94
32,21,5054.996643356643,722864.52
32,22,8995.943916083916,1286419.98
32,23,18601.974545454545,2660082.36
32,24,4089.416923076923,584786.62
32,25,7758.946153846154,1109529.3
32,26,5855.90048951049,837393.77
32,27,1261.8755244755246,180448.2
32,28,659.9951748251748,94379.31
32,29,3253.888881118881,465306.11
32,30,2364.7805594405595,338163.62
32,31,2156.6845454545455,308405.89
32,32,5196.571118881119,743109.67
32,33,3830.254825174825,547726.44
32,34,11422.796993006992,1633459.97
32,35,2141.6961538461537,306262.55
32,36,1461.0634265734266,208932.07
32,37,2951.560699300699,422073.18
32,38,61116.86783216783,8739712.1
32,40,58275.67286713287,8333421.22
